  0.20000000000000001        3.6982248520710054E-002
  0.40000000000000002       0.11890606420927463     
  0.60000000000000009       0.19463667820069203     
  0.80000000000000004       0.23795359904818561     
   1.0000000000000000       0.24999999999999994     
   1.2000000000000000       0.24187046492878259     
   1.3999999999999999       0.22370343316289265     
   1.5999999999999999       0.20199469763918695     
   1.7999999999999998       0.18022427910288355     
   1.9999999999999998       0.16000000000000006     
   2.1999999999999997       0.14191217864514924     
   2.3999999999999999       0.12604600679247924     
   2.6000000000000001       0.11225953873950470     
   2.8000000000000003       0.10032554615998854     
   3.0000000000000004        8.9999999999999955E-002
   3.2000000000000006        8.1052671572041851E-002
   3.4000000000000008        7.3278834841169996E-002
   3.6000000000000010        6.6501917061436266E-002
   3.8000000000000012        6.0572095895191781E-002
   4.0000000000000009        5.5363321799307925E-002
